year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,category_id
2010,male,3,121359,2.47,"115,419,050,942",35171,Silent,46
2010,female,8,351659,2.27,"115,419,050,942",35171,Generation X,46
2010,male,13,619392,2.1,"115,419,050,942",35171,Generation X,46
2010,male,9,762814,1.18,"115,419,050,942",35171,Generation X,46
2010,female,2,231645,0.86,"115,419,050,942",35171,Millenials,46
2010,female,3,387443,0.77,"115,419,050,942",35171,Generation X,46
2010,male,1,254945,0.39,"115,419,050,942",35171,Millenials,46
2010,female,0,225440,0.0,"115,419,050,942",35171,Generation Z,46
2010,female,0,72487,0.0,"115,419,050,942",35171,Silent,46
2010,female,0,8964,0.0,"115,419,050,942",35171,Silent,46
2010,male,0,237315,0.0,"115,419,050,942",35171,Generation Z,46
2010,male,0,8151,0.0,"115,419,050,942",35171,Silent,46
2011,female,6,354327,1.69,"154,027,536,232",46203,Millenials,46
2011,male,2,128263,1.56,"154,027,536,232",46203,Boomers,46
2011,male,4,260399,1.54,"154,027,536,232",46203,Millenials,46
2011,male,9,614348,1.46,"154,027,536,232",46203,Millenials,46
2011,female,3,230439,1.3,"154,027,536,232",46203,Generation Z,46
2011,male,9,777932,1.16,"154,027,536,232",46203,Generation X,46
2011,female,4,396994,1.01,"154,027,536,232",46203,Generation X,46
2011,female,2,232768,0.86,"154,027,536,232",46203,Millenials,46
2011,male,2,242095,0.83,"154,027,536,232",46203,Generation Z,46
2011,female,0,77462,0.0,"154,027,536,232",46203,Boomers,46
2011,female,0,9934,0.0,"154,027,536,232",46203,Silent,46
2011,male,0,8737,0.0,"154,027,536,232",46203,Silent,46
2012,male,10,267410,3.74,"174,070,025,009",49781,Millenials,46
2012,female,2,83066,2.41,"174,070,025,009",49781,Boomers,46
2012,female,8,377621,2.12,"174,070,025,009",49781,Millenials,46
2012,male,17,822229,2.07,"174,070,025,009",49781,Generation X,46
2012,female,4,237359,1.69,"174,070,025,009",49781,Millenials,46
2012,male,8,637302,1.26,"174,070,025,009",49781,Millenials,46
2012,female,5,423084,1.18,"174,070,025,009",49781,Generation X,46
2012,male,1,138505,0.72,"174,070,025,009",49781,Boomers,46
2012,male,1,250917,0.4,"174,070,025,009",49781,Generation Z,46
2012,female,0,239552,0.0,"174,070,025,009",49781,Generation Z,46
2012,female,0,10287,0.0,"174,070,025,009",49781,Silent,46
2012,male,0,9366,0.0,"174,070,025,009",49781,Silent,46
2013,male,16,643877,2.48,"174,161,142,454",48729,Millenials,46
2013,male,3,146172,2.05,"174,161,142,454",48729,Boomers,46
2013,female,5,380061,1.32,"174,161,142,454",48729,Millenials,46
2013,female,3,233349,1.29,"174,161,142,454",48729,Millenials,46
2013,female,5,431425,1.16,"174,161,142,454",48729,Generation X,46
2013,male,7,847524,0.83,"174,161,142,454",48729,Generation X,46
2013,male,2,267988,0.75,"174,161,142,454",48729,Millenials,46
2013,female,0,251412,0.0,"174,161,142,454",48729,Generation Z,46
2013,female,0,88514,0.0,"174,161,142,454",48729,Boomers,46
2013,female,0,10926,0.0,"174,161,142,454",48729,Silent,46
2013,male,0,262862,0.0,"174,161,142,454",48729,Generation Z,46
2013,male,0,9980,0.0,"174,161,142,454",48729,Silent,46
2014,male,22,663735,3.31,"162,631,412,509",43774,Millenials,46
2014,male,7,270301,2.59,"162,631,412,509",43774,Millenials,46
2014,female,5,228222,2.19,"162,631,412,509",43774,Millenials,46
2014,male,18,892860,2.02,"162,631,412,509",43774,Generation X,46
2014,male,3,156953,1.91,"162,631,412,509",43774,Boomers,46
2014,female,8,454428,1.76,"162,631,412,509",43774,Generation X,46
2014,female,1,94314,1.06,"162,631,412,509",43774,Boomers,46
2014,female,4,390934,1.02,"162,631,412,509",43774,Millenials,46
2014,female,0,264790,0.0,"162,631,412,509",43774,Generation Z,46
2014,female,0,11335,0.0,"162,631,412,509",43774,Silent,46
2014,male,0,276927,0.0,"162,631,412,509",43774,Generation Z,46
2014,male,0,10485,0.0,"162,631,412,509",43774,Silent,46
1990,male,14,25200,55.56,"2,674,000,000",715,G.I. Generation,47
1990,male,149,354400,42.04,"2,674,000,000",715,Silent,47
1990,male,68,175000,38.86,"2,674,000,000",715,G.I. Generation,47
1990,male,99,350200,28.27,"2,674,000,000",715,Boomers,47
1990,female,15,59800,25.08,"2,674,000,000",715,G.I. Generation,47
1990,female,38,242200,15.69,"2,674,000,000",715,G.I. Generation,47
1990,male,54,400300,13.49,"2,674,000,000",715,Generation X,47
1990,female,36,368500,9.77,"2,674,000,000",715,Silent,47
1990,female,31,390100,7.95,"2,674,000,000",715,Generation X,47
1990,female,23,357500,6.43,"2,674,000,000",715,Boomers,47
1990,male,16,511400,3.13,"2,674,000,000",715,Generation X,47
1990,female,4,502700,0.8,"2,674,000,000",715,Generation X,47
1995,male,180,378800,47.52,"1,661,018,519",425,Boomers,47
1995,male,88,192400,45.74,"1,661,018,519",425,Silent,47
1995,male,9,19700,45.69,"1,661,018,519",425,G.I. Generation,47
1995,male,100,339500,29.46,"1,661,018,519",425,Generation X,47
1995,male,85,420500,20.21,"1,661,018,519",425,Generation X,47
1995,female,32,246200,13.0,"1,661,018,519",425,Silent,47
1995,female,6,51600,11.63,"1,661,018,519",425,G.I. Generation,47
1995,female,41,412500,9.94,"1,661,018,519",425,Generation X,47
1995,female,35,394200,8.88,"1,661,018,519",425,Boomers,47
1995,female,21,334900,6.27,"1,661,018,519",425,Generation X,47
1995,male,5,564200,0.89,"1,661,018,519",425,Millenials,47
1995,female,3,550900,0.54,"1,661,018,519",425,Millenials,47
2000,male,76,177198,42.89,"1,369,693,171",313,Silent,47
2000,male,147,488125,30.12,"1,369,693,171",313,Boomers,47
2000,male,7,25297,27.67,"1,369,693,171",313,G.I. Generation,47
2000,male,91,377804,24.09,"1,369,693,171",313,Generation X,47
2000,female,10,56276,17.77,"1,369,693,171",313,G.I. Generation,47
2000,male,78,483268,16.14,"1,369,693,171",313,Generation X,47
2000,female,34,512008,6.64,"1,369,693,171",313,Boomers,47
2000,female,13,219715,5.92,"1,369,693,171",313,Silent,47
2000,female,24,475445,5.05,"1,369,693,171",313,Generation X,47
2000,female,13,372683,3.49,"1,369,693,171",313,Generation X,47
2000,male,15,597753,2.51,"1,369,693,171",313,Millenials,47
2000,female,2,583630,0.34,"1,369,693,171",313,Millenials,47
2005,male,105,403759,26.01,"2,460,248,026",533,Generation X,47
2005,male,9,36921,24.38,"2,460,248,026",533,Silent,47
2005,male,136,559702,24.3,"2,460,248,026",533,Boomers,47
2005,male,36,169790,21.2,"2,460,248,026",533,Silent,47
2005,male,82,545608,15.03,"2,460,248,026",533,Millenials,47
2005,female,26,538067,4.83,"2,460,248,026",533,Millenials,47
2005,female,19,399373,4.76,"2,460,248,026",533,Generation X,47
2005,female,23,586545,3.92,"2,460,248,026",533,Boomers,47
2005,female,8,210976,3.79,"2,460,248,026",533,Silent,47
2005,male,18,556340,3.24,"2,460,248,026",533,Millenials,47
2005,female,2,68792,2.91,"2,460,248,026",533,Silent,47
2005,female,6,538660,1.11,"2,460,248,026",533,Millenials,47
2010,male,122,429972,28.37,"4,794,357,795",991,Generation X,47
2010,male,10,36816,27.16,"4,794,357,795",991,Silent,47
2010,male,131,597153,21.94,"4,794,357,795",991,Generation X,47
2010,male,38,189553,20.05,"4,794,357,795",991,Silent,47
2010,male,86,597408,14.4,"4,794,357,795",991,Millenials,47
2010,female,6,64212,9.34,"4,794,357,795",991,Silent,47
2010,female,40,588624,6.8,"4,794,357,795",991,Millenials,47
2010,female,11,240446,4.57,"4,794,357,795",991,Silent,47
2010,female,27,635294,4.25,"4,794,357,795",991,Generation X,47
2010,female,17,424270,4.01,"4,794,357,795",991,Generation X,47
2010,male,8,526711,1.52,"4,794,357,795",991,Generation Z,47
2010,female,4,507097,0.79,"4,794,357,795",991,Generation Z,47
2011,male,135,603067,22.39,"6,197,766,119",1273,Generation X,47
2011,male,8,37633,21.26,"6,197,766,119",1273,Silent,47
2011,male,92,440462,20.89,"6,197,766,119",1273,Millenials,47
2011,male,36,196311,18.34,"6,197,766,119",1273,Boomers,47
2011,male,82,591049,13.87,"6,197,766,119",1273,Millenials,47
2011,female,47,580711,8.09,"6,197,766,119",1273,Millenials,47
2011,female,5,65298,7.66,"6,197,766,119",1273,Silent,47
2011,female,18,434790,4.14,"6,197,766,119",1273,Millenials,47
2011,female,24,641700,3.74,"6,197,766,119",1273,Generation X,47
2011,female,9,248599,3.62,"6,197,766,119",1273,Boomers,47
2011,male,10,525127,1.9,"6,197,766,119",1273,Generation Z,47
2011,female,5,505791,0.99,"6,197,766,119",1273,Generation Z,47
2012,male,119,457076,26.04,"6,605,139,933",1339,Millenials,47
2012,male,48,204335,23.49,"6,605,139,933",1339,Boomers,47
2012,male,141,610705,23.09,"6,605,139,933",1339,Generation X,47
2012,male,6,38493,15.59,"6,605,139,933",1339,Silent,47
2012,female,10,66672,15.0,"6,605,139,933",1339,Silent,47
2012,male,73,583127,12.52,"6,605,139,933",1339,Millenials,47
2012,female,40,570274,7.01,"6,605,139,933",1339,Millenials,47
2012,female,36,648241,5.55,"6,605,139,933",1339,Generation X,47
2012,female,23,451969,5.09,"6,605,139,933",1339,Millenials,47
2012,female,10,258395,3.87,"6,605,139,933",1339,Boomers,47
2012,male,15,531219,2.82,"6,605,139,933",1339,Generation Z,47
2012,female,3,511854,0.59,"6,605,139,933",1339,Generation Z,47
2013,male,126,619074,20.35,"7,335,027,592",1463,Generation X,47
2013,male,39,214859,18.15,"7,335,027,592",1463,Boomers,47
2013,male,84,476515,17.63,"7,335,027,592",1463,Millenials,47
2013,male,74,575574,12.86,"7,335,027,592",1463,Millenials,47
2013,male,5,39457,12.67,"7,335,027,592",1463,Silent,47
2013,female,37,559784,6.61,"7,335,027,592",1463,Millenials,47
2013,female,4,68456,5.84,"7,335,027,592",1463,Silent,47
2013,female,19,472177,4.02,"7,335,027,592",1463,Millenials,47
2013,male,21,539750,3.89,"7,335,027,592",1463,Generation Z,47
2013,female,8,271112,2.95,"7,335,027,592",1463,Boomers,47
2013,female,18,655531,2.75,"7,335,027,592",1463,Generation X,47
2013,female,11,519911,2.12,"7,335,027,592",1463,Generation Z,47
2014,male,145,627231,23.12,"7,468,096,567",1465,Generation X,47
2014,male,93,495103,18.78,"7,468,096,567",1465,Millenials,47
2014,male,37,226999,16.3,"7,468,096,567",1465,Boomers,47
2014,male,6,40660,14.76,"7,468,096,567",1465,Silent,47
2014,male,61,567126,10.76,"7,468,096,567",1465,Millenials,47
2014,female,4,70778,5.65,"7,468,096,567",1465,Silent,47
2014,female,29,548946,5.28,"7,468,096,567",1465,Millenials,47
2014,female,22,491445,4.48,"7,468,096,567",1465,Millenials,47
2014,female,29,662629,4.38,"7,468,096,567",1465,Generation X,47
2014,female,11,285203,3.86,"7,468,096,567",1465,Boomers,47
2014,male,16,550704,2.91,"7,468,096,567",1465,Generation Z,47
2014,female,8,529606,1.51,"7,468,096,567",1465,Generation Z,47
1995,male,239,203600,117.39,"5,788,368,511",2438,Silent,48
1995,male,339,311700,108.76,"5,788,368,511",2438,Boomers,48
1995,male,33,31100,106.11,"5,788,368,511",2438,G.I. Generation,48
1995,male,146,183200,79.69,"5,788,368,511",2438,Generation X,48
1995,female,34,88400,38.46,"5,788,368,511",2438,G.I. Generation,48
1995,male,65,171900,37.81,"5,788,368,511",2438,Generation X,48
1995,female,81,346900,23.35,"5,788,368,511",2438,Boomers,48
1995,female,61,317700,19.2,"5,788,368,511",2438,Silent,48
1995,female,12,178000,6.74,"5,788,368,511",2438,Generation X,48
1995,female,10,166300,6.01,"5,788,368,511",2438,Generation X,48
1995,male,3,191800,1.56,"5,788,368,511",2438,Millenials,48
1995,female,1,184100,0.54,"5,788,368,511",2438,Millenials,48
2000,male,37,31135,118.84,"7,937,758,980",3494,G.I. Generation,48
2000,male,265,306512,86.46,"7,937,758,980",3494,Boomers,48
2000,male,175,203290,86.08,"7,937,758,980",3494,Silent,48
2000,male,83,161888,51.27,"7,937,758,980",3494,Generation X,48
2000,female,31,97263,31.87,"7,937,758,980",3494,G.I. Generation,48
2000,male,53,173170,30.61,"7,937,758,980",3494,Generation X,48
2000,female,58,307216,18.88,"7,937,758,980",3494,Silent,48
2000,female,39,339942,11.47,"7,937,758,980",3494,Boomers,48
2000,female,15,161770,9.27,"7,937,758,980",3494,Generation X,48
2000,female,8,166955,4.79,"7,937,758,980",3494,Generation X,48
2000,male,5,164874,3.03,"7,937,758,980",3494,Millenials,48
2000,female,1,158092,0.63,"7,937,758,980",3494,Millenials,48
2005,male,182,295853,61.52,"16,922,504,045",7916,Boomers,48
2005,male,114,191534,59.52,"16,922,504,045",7916,Silent,48
2005,male,81,154334,52.48,"16,922,504,045",7916,Generation X,48
2005,male,19,38514,49.33,"16,922,504,045",7916,Silent,48
2005,female,31,111427,27.82,"16,922,504,045",7916,Silent,48
2005,male,45,178042,25.27,"16,922,504,045",7916,Millenials,48
2005,female,44,288859,15.23,"16,922,504,045",7916,Silent,48
2005,female,32,326705,9.79,"16,922,504,045",7916,Boomers,48
2005,female,6,170913,3.51,"16,922,504,045",7916,Millenials,48
2005,male,4,117087,3.42,"16,922,504,045",7916,Millenials,48
2005,female,5,152448,3.28,"16,922,504,045",7916,Generation X,48
2005,female,1,112115,0.89,"16,922,504,045",7916,Millenials,48
2010,male,25,43667,57.25,"23,757,368,290",11951,Silent,48
2010,male,105,187076,56.13,"23,757,368,290",11951,Silent,48
2010,male,153,283732,53.92,"23,757,368,290",11951,Generation X,48
2010,male,59,145331,40.6,"23,757,368,290",11951,Generation X,48
2010,male,34,147429,23.06,"23,757,368,290",11951,Millenials,48
2010,female,29,281172,10.31,"23,757,368,290",11951,Silent,48
2010,female,10,120367,8.31,"23,757,368,290",11951,Silent,48
2010,female,17,308180,5.52,"23,757,368,290",11951,Generation X,48
2010,female,4,141468,2.83,"23,757,368,290",11951,Millenials,48
2010,female,2,141714,1.41,"23,757,368,290",11951,Generation X,48
2010,female,0,91477,0.0,"23,757,368,290",11951,Generation Z,48
2010,male,0,96293,0.0,"23,757,368,290",11951,Generation Z,48
2011,male,35,44766,78.18,"28,223,552,825",14447,Silent,48
2011,male,99,187046,52.93,"28,223,552,825",14447,Boomers,48
2011,male,137,278936,49.12,"28,223,552,825",14447,Generation X,48
2011,male,56,142828,39.21,"28,223,552,825",14447,Millenials,48
2011,male,38,137623,27.61,"28,223,552,825",14447,Millenials,48
2011,female,22,122500,17.96,"28,223,552,825",14447,Silent,48
2011,female,21,279774,7.51,"28,223,552,825",14447,Boomers,48
2011,female,9,139013,6.47,"28,223,552,825",14447,Millenials,48
2011,female,18,302492,5.95,"28,223,552,825",14447,Generation X,48
2011,female,5,131378,3.81,"28,223,552,825",14447,Millenials,48
2011,female,0,91316,0.0,"28,223,552,825",14447,Generation Z,48
2011,male,0,95939,0.0,"28,223,552,825",14447,Generation Z,48
2012,male,164,275218,59.59,"28,119,996,053",14558,Generation X,48
2012,male,25,46273,54.03,"28,119,996,053",14558,Silent,48
2012,male,97,187386,51.76,"28,119,996,053",14558,Boomers,48
2012,male,50,142886,34.99,"28,119,996,053",14558,Millenials,48
2012,male,34,129182,26.32,"28,119,996,053",14558,Millenials,48
2012,female,22,125246,17.57,"28,119,996,053",14558,Silent,48
2012,female,22,297148,7.4,"28,119,996,053",14558,Generation X,48
2012,female,18,278027,6.47,"28,119,996,053",14558,Boomers,48
2012,female,6,122407,4.9,"28,119,996,053",14558,Millenials,48
2012,female,5,138307,3.62,"28,119,996,053",14558,Millenials,48
2012,male,1,97001,1.03,"28,119,996,053",14558,Generation Z,48
2012,female,0,92440,0.0,"28,119,996,053",14558,Generation Z,48
2013,male,31,48030,64.54,"30,254,677,297",15820,Silent,48
2013,male,92,188374,48.84,"30,254,677,297",15820,Boomers,48
2013,male,128,270844,47.26,"30,254,677,297",15820,Generation X,48
2013,male,53,143497,36.93,"30,254,677,297",15820,Millenials,48
2013,male,17,120698,14.08,"30,254,677,297",15820,Millenials,48
2013,female,11,128209,8.58,"30,254,677,297",15820,Silent,48
2013,female,23,276381,8.32,"30,254,677,297",15820,Boomers,48
2013,female,19,291387,6.52,"30,254,677,297",15820,Generation X,48
2013,female,6,137922,4.35,"30,254,677,297",15820,Millenials,48
2013,female,2,113955,1.76,"30,254,677,297",15820,Millenials,48
2013,male,1,98867,1.01,"30,254,677,297",15820,Generation Z,48
2013,female,0,94300,0.0,"30,254,677,297",15820,Generation Z,48
2014,male,29,49779,58.26,"31,335,013,752",16544,Silent,48
2014,male,93,189439,49.09,"31,335,013,752",16544,Boomers,48
2014,male,113,266548,42.39,"31,335,013,752",16544,Generation X,48
2014,male,45,143777,31.3,"31,335,013,752",16544,Millenials,48
2014,male,31,112758,27.49,"31,335,013,752",16544,Millenials,48
2014,female,19,131335,14.47,"31,335,013,752",16544,Silent,48
2014,female,10,137117,7.29,"31,335,013,752",16544,Millenials,48
2014,female,20,275103,7.27,"31,335,013,752",16544,Boomers,48
2014,female,6,106420,5.64,"31,335,013,752",16544,Millenials,48
2014,female,16,285454,5.61,"31,335,013,752",16544,Generation X,48
2014,female,0,95858,0.0,"31,335,013,752",16544,Generation Z,48
2014,male,0,100453,0.0,"31,335,013,752",16544,Generation Z,48
1995,male,632,436306,144.85,"7,870,782,261",2324,Boomers,49
1995,male,67,47214,141.91,"7,870,782,261",2324,G.I. Generation,49
1995,male,325,274196,118.53,"7,870,782,261",2324,Silent,49
1995,male,226,284758,79.37,"7,870,782,261",2324,Generation X,49
1995,male,134,263792,50.8,"7,870,782,261",2324,Generation X,49
1995,female,37,109609,33.76,"7,870,782,261",2324,G.I. Generation,49
1995,female,101,408926,24.7,"7,870,782,261",2324,Silent,49
1995,female,113,481445,23.47,"7,870,782,261",2324,Boomers,49
1995,female,33,276055,11.95,"7,870,782,261",2324,Generation X,49
1995,female,20,256623,7.79,"7,870,782,261",2324,Generation X,49
1995,male,4,279260,1.43,"7,870,782,261",2324,Millenials,49
1995,female,2,268965,0.74,"7,870,782,261",2324,Millenials,49
2000,male,595,451103,131.9,"11,539,211,480",3481,Boomers,49
2000,male,324,276055,117.37,"11,539,211,480",3481,Silent,49
2000,male,221,249865,88.45,"11,539,211,480",3481,Generation X,49
2000,male,40,50557,79.12,"11,539,211,480",3481,G.I. Generation,49
2000,male,131,252489,51.88,"11,539,211,480",3481,Generation X,49
2000,female,36,124608,28.89,"11,539,211,480",3481,G.I. Generation,49
2000,female,101,405061,24.93,"11,539,211,480",3481,Silent,49
2000,female,121,493992,24.49,"11,539,211,480",3481,Boomers,49
2000,female,31,252324,12.29,"11,539,211,480",3481,Generation X,49
2000,female,25,245035,10.2,"11,539,211,480",3481,Generation X,49
2000,male,6,262637,2.28,"11,539,211,480",3481,Millenials,49
2000,female,0,251399,0.0,"11,539,211,480",3481,Millenials,49
2005,male,289,271641,106.39,"26,125,575,942",8229,Silent,49
2005,male,469,453800,103.35,"26,125,575,942",8229,Boomers,49
2005,male,52,62849,82.74,"26,125,575,942",8229,Silent,49
2005,male,172,221170,77.77,"26,125,575,942",8229,Generation X,49
2005,male,100,249053,40.15,"26,125,575,942",8229,Millenials,49
2005,female,34,154994,21.94,"26,125,575,942",8229,Silent,49
2005,female,86,393282,21.87,"26,125,575,942",8229,Silent,49
2005,female,84,492082,17.07,"26,125,575,942",8229,Boomers,49
2005,female,19,223982,8.48,"26,125,575,942",8229,Generation X,49
2005,female,11,240386,4.58,"26,125,575,942",8229,Millenials,49
2005,male,2,211022,0.95,"26,125,575,942",8229,Millenials,49
2005,female,1,200467,0.5,"26,125,575,942",8229,Millenials,49
2010,male,219,262907,83.3,"37,120,517,694",12584,Silent,49
2010,male,357,430396,82.95,"37,120,517,694",12584,Generation X,49
2010,male,49,72479,67.61,"37,120,517,694",12584,Silent,49
2010,male,110,198028,55.55,"37,120,517,694",12584,Generation X,49
2010,male,93,227810,40.82,"37,120,517,694",12584,Millenials,49
2010,female,41,175611,23.35,"37,120,517,694",12584,Silent,49
2010,female,72,471491,15.27,"37,120,517,694",12584,Generation X,49
2010,female,50,380465,13.14,"37,120,517,694",12584,Silent,49
2010,female,14,218961,6.39,"37,120,517,694",12584,Millenials,49
2010,female,11,196906,5.59,"37,120,517,694",12584,Generation X,49
2010,female,1,153084,0.65,"37,120,517,694",12584,Generation Z,49
2010,male,1,161599,0.62,"37,120,517,694",12584,Generation Z,49
2011,male,349,420391,83.02,"43,476,873,413",15097,Generation X,49
2011,male,213,262391,81.18,"43,476,873,413",15097,Boomers,49
2011,male,56,74328,75.34,"43,476,873,413",15097,Silent,49
2011,male,124,189937,65.28,"43,476,873,413",15097,Millenials,49
2011,male,74,217769,33.98,"43,476,873,413",15097,Millenials,49
2011,female,38,179526,21.17,"43,476,873,413",15097,Silent,49
2011,female,68,378929,17.95,"43,476,873,413",15097,Boomers,49
2011,female,67,460566,14.55,"43,476,873,413",15097,Generation X,49
2011,female,17,187312,9.08,"43,476,873,413",15097,Millenials,49
2011,female,10,207726,4.81,"43,476,873,413",15097,Millenials,49
2011,female,1,146411,0.68,"43,476,873,413",15097,Generation Z,49
2011,male,1,154519,0.65,"43,476,873,413",15097,Generation Z,49
2012,male,321,413107,77.7,"42,848,195,256",15099,Generation X,49
2012,male,195,263194,74.09,"42,848,195,256",15099,Boomers,49
2012,male,53,76080,69.66,"42,848,195,256",15099,Silent,49
2012,male,117,187811,62.3,"42,848,195,256",15099,Millenials,49
2012,male,64,209964,30.48,"42,848,195,256",15099,Millenials,49
2012,female,37,183510,20.16,"42,848,195,256",15099,Silent,49
2012,female,74,451819,16.38,"42,848,195,256",15099,Generation X,49
2012,female,45,378541,11.89,"42,848,195,256",15099,Boomers,49
2012,female,10,183799,5.44,"42,848,195,256",15099,Millenials,49
2012,female,8,199629,4.01,"42,848,195,256",15099,Millenials,49
2012,male,3,149055,2.01,"42,848,195,256",15099,Generation Z,49
2012,female,0,141261,0.0,"42,848,195,256",15099,Generation Z,49
2013,male,382,405191,94.28,"46,417,340,375",16538,Generation X,49
2013,male,223,265835,83.89,"46,417,340,375",16538,Boomers,49
2013,male,63,77510,81.28,"46,417,340,375",16538,Silent,49
2013,male,121,188010,64.36,"46,417,340,375",16538,Millenials,49
2013,male,96,203647,47.14,"46,417,340,375",16538,Millenials,49
2013,female,40,186711,21.42,"46,417,340,375",16538,Silent,49
2013,female,75,442140,16.96,"46,417,340,375",16538,Generation X,49
2013,female,22,182444,12.06,"46,417,340,375",16538,Millenials,49
2013,female,41,380096,10.79,"46,417,340,375",16538,Boomers,49
2013,female,17,192772,8.82,"46,417,340,375",16538,Millenials,49
2013,female,3,137471,2.18,"46,417,340,375",16538,Generation Z,49
2013,male,2,144800,1.38,"46,417,340,375",16538,Generation Z,49
2014,male,72,78763,91.41,"48,516,371,721",17442,Silent,49
2014,male,309,396758,77.88,"48,516,371,721",17442,Generation X,49
2014,male,204,269618,75.66,"48,516,371,721",17442,Boomers,49
2014,male,94,189300,49.66,"48,516,371,721",17442,Millenials,49
2014,male,88,197504,44.56,"48,516,371,721",17442,Millenials,49
2014,female,45,189437,23.75,"48,516,371,721",17442,Silent,49
2014,female,47,383128,12.27,"48,516,371,721",17442,Boomers,49
2014,female,43,431495,9.97,"48,516,371,721",17442,Generation X,49
2014,female,12,186406,6.44,"48,516,371,721",17442,Millenials,49
2014,female,11,182183,6.04,"48,516,371,721",17442,Millenials,49
2014,female,3,135051,2.22,"48,516,371,721",17442,Generation Z,49
2014,male,2,141934,1.41,"48,516,371,721",17442,Generation Z,49
1985,male,6,6900,86.96,"4,738,559,685",13743,G.I. Generation,50
1985,male,14,30200,46.36,"4,738,559,685",13743,G.I. Generation,50
1985,female,4,13500,29.63,"4,738,559,685",13743,G.I. Generation,50
1985,male,12,50200,23.9,"4,738,559,685",13743,Silent,50
1985,female,6,29800,20.13,"4,738,559,685",13743,Boomers,50
1985,female,5,47900,10.44,"4,738,559,685",13743,Silent,50
1985,male,3,29900,10.03,"4,738,559,685",13743,Boomers,50
1985,male,2,21700,9.22,"4,738,559,685",13743,Generation X,50
1985,male,2,28100,7.12,"4,738,559,685",13743,Generation X,50
1985,female,1,27800,3.6,"4,738,559,685",13743,Generation X,50
1985,female,0,20500,0.0,"4,738,559,685",13743,Generation X,50
1985,female,0,38300,0.0,"4,738,559,685",13743,G.I. Generation,50
1990,male,4,7700,51.95,"13,229,247,948",36871,G.I. Generation,50
1990,male,12,32400,37.04,"13,229,247,948",36871,G.I. Generation,50
1990,male,16,53800,29.74,"13,229,247,948",36871,Silent,50
1990,male,9,33200,27.11,"13,229,247,948",36871,Boomers,50
1990,female,4,15500,25.81,"13,229,247,948",36871,G.I. Generation,50
1990,male,6,25900,23.17,"13,229,247,948",36871,Generation X,50
1990,female,10,51100,19.57,"13,229,247,948",36871,Silent,50
1990,female,5,39200,12.76,"13,229,247,948",36871,G.I. Generation,50
1990,female,2,32300,6.19,"13,229,247,948",36871,Boomers,50
1990,female,0,24700,0.0,"13,229,247,948",36871,Generation X,50
1990,female,0,21000,0.0,"13,229,247,948",36871,Generation X,50
1990,male,0,22000,0.0,"13,229,247,948",36871,Generation X,50
1995,male,4,7400,54.05,"21,588,170,498",56499,G.I. Generation,50
1995,male,11,35500,30.99,"21,588,170,498",56499,Silent,50
1995,male,17,59600,28.52,"21,588,170,498",56499,Boomers,50
1995,male,8,35300,22.66,"21,588,170,498",56499,Generation X,50
1995,male,5,24500,20.41,"21,588,170,498",56499,Generation X,50
1995,female,3,15700,19.11,"21,588,170,498",56499,G.I. Generation,50
1995,female,8,56600,14.13,"21,588,170,498",56499,Boomers,50
1995,female,3,34100,8.8,"21,588,170,498",56499,Generation X,50
1995,female,3,41700,7.19,"21,588,170,498",56499,Silent,50
1995,female,1,23700,4.22,"21,588,170,498",56499,Generation X,50
1995,female,0,23400,0.0,"21,588,170,498",56499,Millenials,50
1995,male,0,24600,0.0,"21,588,170,498",56499,Millenials,50
2000,male,7,8005,87.45,"21,263,514,833",51841,G.I. Generation,50
2000,male,15,38593,38.87,"21,263,514,833",51841,Silent,50
2000,male,15,67181,22.33,"21,263,514,833",51841,Boomers,50
2000,male,7,34441,20.32,"21,263,514,833",51841,Generation X,50
2000,female,8,42411,18.86,"21,263,514,833",51841,Silent,50
2000,male,3,25108,11.95,"21,263,514,833",51841,Generation X,50
2000,female,2,18093,11.05,"21,263,514,833",51841,G.I. Generation,50
2000,female,3,64046,4.68,"21,263,514,833",51841,Boomers,50
2000,female,1,24072,4.15,"21,263,514,833",51841,Generation X,50
2000,female,1,33595,2.98,"21,263,514,833",51841,Generation X,50
2000,female,0,26627,0.0,"21,263,514,833",51841,Millenials,50
2000,male,0,27992,0.0,"21,263,514,833",51841,Millenials,50
2005,male,7,10242,68.35,"37,347,394,603",85397,Silent,50
2005,male,16,73579,21.75,"37,347,394,603",85397,Boomers,50
2005,male,6,27957,21.46,"37,347,394,603",85397,Millenials,50
2005,male,7,40759,17.17,"37,347,394,603",85397,Silent,50
2005,male,3,33273,9.02,"37,347,394,603",85397,Generation X,50
2005,female,6,71364,8.41,"37,347,394,603",85397,Boomers,50
2005,female,1,19135,5.23,"37,347,394,603",85397,Silent,50
2005,female,2,42875,4.66,"37,347,394,603",85397,Silent,50
2005,female,1,33120,3.02,"37,347,394,603",85397,Generation X,50
2005,female,0,26691,0.0,"37,347,394,603",85397,Millenials,50
2005,female,0,28450,0.0,"37,347,394,603",85397,Millenials,50
2005,male,0,29893,0.0,"37,347,394,603",85397,Millenials,50
2010,male,7,12469,56.14,"53,212,476,812",111328,Silent,50
2010,male,24,80477,29.82,"53,212,476,812",111328,Generation X,50
2010,male,5,45726,10.93,"53,212,476,812",111328,Silent,50
